# Avida resource location data
# Thu Jun  6 15:36:55 2013
# First column gives the current update, all further columns give the cell id
# for center of gradient resources at that update.
#  1: Update
#  2: CellID
#  3: CellID
#  4: CellID
#  5: CellID
#  6: CellID
#  7: CellID
#  8: CellID
#  9: CellID
# 10: CellID
# 11: CellID
# 12: CellID
# 13: CellID
# 14: CellID
# 15: CellID
# 16: CellID

504 24028 32572 53447 41395 31535 38086 31834 11420 51500 51660 31435 1 1834057 1897057 7307 
505 24028 32572 53447 41395 31535 38086 31834 11420 51500 51660 31435 1 1834057 1897057 7307 
506 21518 32582 55957 41395 31535 35586 31824 11420 51500 51660 31435 1 1834057 1897057 7307 
507 21518 32582 55957 41395 31535 35586 31824 11420 51500 51660 31435 1 1834057 1897057 7307 
508 19008 32592 58467 41395 31535 33086 31814 11420 51500 51660 31435 1 1834057 1897057 7307 
509 19008 32592 58467 41395 31535 33086 31814 11420 51500 51660 31435 1 1834057 1897057 7307 
510 16498 32602 59973 41395 31535 30586 31804 11420 51500 51660 31435 1 1834057 1897057 7307 
511 13988 32612 57463 41395 31535 28086 31794 11420 51500 51660 31435 1 1834057 1897057 7307 
512 11478 32616 54953 41395 31535 25586 31784 11420 51500 51660 31435 1 1834057 1897057 7307 
513 11478 32616 54953 41395 31535 25586 31784 11420 51500 51660 31435 1 1834057 1897057 7307 
514 8968 32606 52443 41395 31535 23076 31790 11420 51500 51660 31435 1 1834057 1897057 7307 
515 6458 32596 49933 41395 31535 20556 31800 11420 51500 51660 31435 1 1834057 1897057 7307 
516 3948 32586 47423 41395 31535 18036 31810 11420 51500 51660 31435 1 1834057 1897057 7307 
517 4450 32576 44913 41395 31535 15516 31820 11420 51500 51660 31435 1 1834057 1897057 7307 
518 6960 32566 42403 41395 31535 12996 31830 11420 51500 51660 31435 1 1834057 1897057 7307 
519 9470 32556 39893 41395 31535 10476 31840 11420 51500 51660 31435 1 1834057 1897057 7307 
520 11980 32546 37383 41395 31535 7956 31850 11420 51500 51660 31435 1 1834057 1897057 7307 
521 14490 32536 34873 41395 31535 5436 31860 11420 51500 51660 31435 1 1834057 1897057 7307 
522 14490 32536 34873 41395 31535 5436 31860 11420 51500 51660 31435 1 1834057 1897057 7307 
523 17000 32544 32363 41395 31535 2918 31862 11420 51500 51660 31435 1 1834057 1897057 7307 
524 19510 32554 29853 41395 31535 5438 31852 11420 51500 51660 31435 1 1834057 1897057 7307 
525 22020 32564 27343 41395 31535 7958 31842 11420 51500 51660 31435 1 1834057 1897057 7307 
526 22020 32564 27343 41395 31535 7958 31842 11420 51500 51660 31435 1 1834057 1897057 7307 
527 24530 32574 24833 41395 31535 10478 31832 11420 51500 51660 31435 1 1834057 1897057 7307 
528 24530 32574 24833 41395 31535 10478 31832 11420 51500 51660 31435 1 1834057 1897057 7307 
529 27040 32584 22323 41395 31535 12998 31822 11420 51500 51660 31435 1 1834057 1897057 7307 
530 27040 32584 22323 41395 31535 12998 31822 11420 51500 51660 31435 1 1834057 1897057 7307 
531 29550 32594 19813 41395 31535 15518 31812 11420 51500 51660 31435 1 1834057 1897057 7307 
532 32060 32604 17303 41395 31535 18038 31802 11420 51500 51660 31435 1 1834057 1897057 7307 
533 34570 32614 14793 41395 31535 20558 31792 11420 51500 51660 31435 1 1834057 1897057 7307 
534 37080 32614 12283 41395 31535 23078 31782 11420 51500 51660 31435 1 1834057 1897057 7307 
535 39590 32604 9773 41395 31535 25584 31792 11420 51500 51660 31435 1 1834057 1897057 7307 
536 39590 32604 9773 41395 31535 25584 31792 11420 51500 51660 31435 1 1834057 1897057 7307 
537 42100 32594 7263 41395 31535 28084 31802 11420 51500 51660 31435 1 1834057 1897057 7307 
538 42100 32594 7263 41395 31535 28084 31802 11420 51500 51660 31435 1 1834057 1897057 7307 
539 44610 32584 4753 41395 31535 30584 31812 11420 51500 51660 31435 1 1834057 1897057 7307 
540 47120 32574 3749 41395 31535 33084 31822 11420 51500 51660 31435 1 1834057 1897057 7307 
541 49630 32564 6259 41395 31535 35584 31832 11420 51500 51660 31435 1 1834057 1897057 7307 
542 49630 32564 6259 41395 31535 35584 31832 11420 51500 51660 31435 1 1834057 1897057 7307 
543 52140 32554 8769 41395 31535 38084 31842 11420 51500 51660 31435 1 1834057 1897057 7307 
544 54650 32544 11279 41395 31535 40584 31852 11420 51500 51660 31435 1 1834057 1897057 7307 
545 57160 32536 13789 41395 31535 43084 31862 11420 51500 51660 31435 1 1834057 1897057 7307 
546 59670 32546 16299 41395 31535 45590 31860 11420 51500 51660 31435 1 1834057 1897057 7307 
547 59670 32546 16299 41395 31535 45590 31860 11420 51500 51660 31435 1 1834057 1897057 7307 
548 58666 32556 18809 41395 31535 48110 31850 11420 51500 51660 31435 1 1834057 1897057 7307 
549 58666 32556 18809 41395 31535 48110 31850 11420 51500 51660 31435 1 1834057 1897057 7307 
550 56156 32566 21319 41395 31535 50630 31840 11420 51500 51660 31435 1 1834057 1897057 7307 
551 56156 32566 21319 41395 31535 50630 31840 11420 51500 51660 31435 1 1834057 1897057 7307 
552 53646 32576 23829 41395 31535 53150 31830 11420 51500 51660 31435 1 1834057 1897057 7307 
553 53646 32576 23829 41395 31535 53150 31830 11420 51500 51660 31435 1 1834057 1897057 7307 
554 51136 32586 26339 41395 31535 55670 31820 11420 51500 51660 31435 1 1834057 1897057 7307 
555 48626 32596 28849 41395 31535 58190 31810 11420 51500 51660 31435 1 1834057 1897057 7307 
556 46116 32606 31359 41395 31535 60208 31800 11420 51500 51660 31435 1 1834057 1897057 7307 
557 43606 32616 33869 41395 31535 57708 31790 11420 51500 51660 31435 1 1834057 1897057 7307 
558 43606 32616 33869 41395 31535 57708 31790 11420 51500 51660 31435 1 1834057 1897057 7307 
559 41096 32612 36379 41395 31535 55208 31784 11420 51500 51660 31435 1 1834057 1897057 7307 
560 41096 32612 36379 41395 31535 55208 31784 11420 51500 51660 31435 1 1834057 1897057 7307 
561 38586 32602 38889 41395 31535 52690 31794 11420 51500 51660 31435 1 1834057 1897057 7307 
562 38586 32602 38889 41395 31535 52690 31794 11420 51500 51660 31435 1 1834057 1897057 7307 
563 36076 32592 41399 41395 31535 50170 31804 11420 51500 51660 31435 1 1834057 1897057 7307 
564 33566 32582 43909 41395 31535 47650 31814 11420 51500 51660 31435 1 1834057 1897057 7307 
565 31056 32572 46419 41395 31535 45130 31824 11420 51500 51660 31435 1 1834057 1897057 7307 
566 28546 32562 48929 41395 31535 42610 31834 11420 51500 51660 31435 1 1834057 1897057 7307 
567 28546 32562 48929 41395 31535 42610 31834 11420 51500 51660 31435 1 1834057 1897057 7307 
568 26036 32552 51439 41395 31535 40090 31844 11420 51500 51660 31435 1 1834057 1897057 7307 
569 23526 32542 53949 41395 31535 37570 31854 11420 51500 51660 31435 1 1834057 1897057 7307 
570 23526 32542 53949 41395 31535 37570 31854 11420 51500 51660 31435 1 1834057 1897057 7307 
571 21016 32538 56459 41395 31535 35050 31864 11420 51500 51660 31435 1 1834057 1897057 7307 
572 21016 32538 56459 41395 31535 35050 31864 11420 51500 51660 31435 1 1834057 1897057 7307 
573 18506 32548 58969 41395 31535 32540 31858 11420 51500 51660 31435 1 1834057 1897057 7307 
574 15996 32558 59471 41395 31535 30040 31848 11420 51500 51660 31435 1 1834057 1897057 7307 
575 15996 32558 59471 41395 31535 30040 31848 11420 51500 51660 31435 1 1834057 1897057 7307 
576 13486 32568 56961 41395 31535 27540 31838 11420 51500 51660 31435 1 1834057 1897057 7307 
577 13486 32568 56961 41395 31535 27540 31838 11420 51500 51660 31435 1 1834057 1897057 7307 
578 10976 32578 54451 41395 31535 25040 31828 11420 51500 51660 31435 1 1834057 1897057 7307 
579 10976 32578 54451 41395 31535 25040 31828 11420 51500 51660 31435 1 1834057 1897057 7307 
580 8466 32588 51941 41395 31535 22540 31818 11420 51500 51660 31435 1 1834057 1897057 7307 
581 5956 32598 49431 41395 31535 20040 31808 11420 51500 51660 31435 1 1834057 1897057 7307 
582 3446 32608 46921 41395 31535 17540 31798 11420 51500 51660 31435 1 1834057 1897057 7307 
583 4952 32618 44411 41395 31535 15040 31788 11420 51500 51660 31435 1 1834057 1897057 7307 
584 7462 32610 41901 41395 31535 12538 31786 11420 51500 51660 31435 1 1834057 1897057 7307 
585 9972 32600 39391 41395 31535 10018 31796 11420 51500 51660 31435 1 1834057 1897057 7307 
586 9972 32600 39391 41395 31535 10018 31796 11420 51500 51660 31435 1 1834057 1897057 7307 
587 12482 32590 36881 41395 31535 7498 31806 11420 51500 51660 31435 1 1834057 1897057 7307 
588 14992 32580 34371 41395 31535 4978 31816 11420 51500 51660 31435 1 1834057 1897057 7307 
589 17502 32570 31861 41395 31535 3462 31826 11420 51500 51660 31435 1 1834057 1897057 7307 
590 17502 32570 31861 41395 31535 3462 31826 11420 51500 51660 31435 1 1834057 1897057 7307 
591 20012 32560 29351 41395 31535 5962 31836 11420 51500 51660 31435 1 1834057 1897057 7307 
592 20012 32560 29351 41395 31535 5962 31836 11420 51500 51660 31435 1 1834057 1897057 7307 
593 22522 32550 26841 41395 31535 8462 31846 11420 51500 51660 31435 1 1834057 1897057 7307 
594 25032 32540 24331 41395 31535 10962 31856 11420 51500 51660 31435 1 1834057 1897057 7307 
595 27542 32540 21821 41395 31535 13462 31866 11420 51500 51660 31435 1 1834057 1897057 7307 
596 27542 32540 21821 41395 31535 13462 31866 11420 51500 51660 31435 1 1834057 1897057 7307 
597 30052 32550 19311 41395 31535 15976 31856 11420 51500 51660 31435 1 1834057 1897057 7307 
598 32562 32560 16801 41395 31535 18496 31846 11420 51500 51660 31435 1 1834057 1897057 7307 
599 35072 30060 14291 41385 31535 18506 31836 11420 51500 51660 31435 1 1834057 1897057 7307 
600 35072 30060 14291 41385 31535 18506 31836 11420 51500 51660 31435 1 1834057 1897057 7307 
601 37582 27560 11781 41375 31535 18516 31826 11420 51500 51660 31435 1 1834057 1897057 7307 
602 37582 27560 11781 41375 31535 18516 31826 11420 51500 51660 31435 1 1834057 1897057 7307 
603 40092 25060 9271 41365 31535 18526 31816 11420 51500 51660 31435 1 1834057 1897057 7307 
604 40092 25060 9271 41365 31535 18526 31816 11420 51500 51660 31435 1 1834057 1897057 7307 
605 42602 22560 6761 41355 31535 18536 31806 11420 51500 51660 31435 1 1834057 1897057 7307 
606 45112 20060 4251 41345 31535 18546 31796 11420 51500 51660 31435 1 1834057 1897057 7307 
607 47622 17558 4251 41335 31535 18556 31786 11420 51500 51660 31435 1 1834057 1897057 7307 
608 50132 15038 6761 41325 31535 18560 31788 11420 51500 51660 31435 1 1834057 1897057 7307 
609 50132 15038 6761 41325 31535 18560 31788 11420 51500 51660 31435 1 1834057 1897057 7307 
610 52642 12518 9271 41325 31535 18550 31798 11420 51500 51660 31435 1 1834057 1897057 7307 
611 55152 9998 11781 41335 31535 18540 31808 11420 51500 51660 31435 1 1834057 1897057 7307 
612 55152 9998 11781 41335 31535 18540 31808 11420 51500 51660 31435 1 1834057 1897057 7307 
613 57662 7478 14291 41345 31535 18530 31818 11420 51500 51660 31435 1 1834057 1897057 7307 
614 60172 4958 16801 41355 31535 18520 31828 11420 51500 51660 31435 1 1834057 1897057 7307 
615 58164 3442 19311 41365 31535 18510 31838 11420 51500 51660 31435 1 1834057 1897057 7307 
616 55654 5942 21821 41375 31535 18500 31848 11420 51500 51660 31435 1 1834057 1897057 7307 
617 53144 8442 24331 41385 31535 18490 31858 11420 51500 51660 31435 1 1834057 1897057 7307 
618 50634 10956 26841 41395 31535 18480 31864 11420 51500 51660 31435 1 1834057 1897057 7307 
619 48124 13476 29351 41403 31535 18488 31854 11420 51500 51660 31435 1 1834057 1897057 7307 
620 45614 15996 31861 41393 31535 18498 31844 11420 51500 51660 31435 1 1834057 1897057 7307 
621 43104 18516 34371 41383 31535 18508 31834 11420 51500 51660 31435 1 1834057 1897057 7307 
622 43104 18516 34371 41383 31535 18508 31834 11420 51500 51660 31435 1 1834057 1897057 7307 
623 40594 21036 36881 41373 31535 18518 31824 11420 51500 51660 31435 1 1834057 1897057 7307 
624 40594 21036 36881 41373 31535 18518 31824 11420 51500 51660 31435 1 1834057 1897057 7307 
625 38084 23556 39391 41363 31535 18528 31814 11420 51500 51660 31435 1 1834057 1897057 7307 
626 38084 23556 39391 41363 31535 18528 31814 11420 51500 51660 31435 1 1834057 1897057 7307 
627 35574 26076 41901 41353 31535 18538 31804 11420 51500 51660 31435 1 1834057 1897057 7307 
628 33064 28596 44411 41343 31535 18548 31794 11420 51500 51660 31435 1 1834057 1897057 7307 
629 30554 31110 46921 41333 31535 18558 31784 11420 51500 51660 31435 1 1834057 1897057 7307 
630 30554 31110 46921 41333 31535 18558 31784 11420 51500 51660 31435 1 1834057 1897057 7307 
631 28044 33610 49431 41323 31535 18558 31790 11420 51500 51660 31435 1 1834057 1897057 7307 
632 25534 36110 51941 41327 31535 18548 31800 11420 51500 51660 31435 1 1834057 1897057 7307 
633 23024 38610 54451 41337 31535 18538 31810 11420 51500 51660 31435 1 1834057 1897057 7307 
634 20514 41110 56961 41347 31535 18528 31820 11420 51500 51660 31435 1 1834057 1897057 7307 
635 20514 41110 56961 41347 31535 18528 31820 11420 51500 51660 31435 1 1834057 1897057 7307 
636 18004 43610 59471 41357 31535 18518 31830 11420 51500 51660 31435 1 1834057 1897057 7307 
637 18004 43610 59471 41357 31535 18518 31830 11420 51500 51660 31435 1 1834057 1897057 7307 
638 15494 46110 58969 41367 31535 18508 31840 11420 51500 51660 31435 1 1834057 1897057 7307 
639 12984 48610 56459 41377 31535 18498 31850 11420 51500 51660 31435 1 1834057 1897057 7307 
640 10474 51110 53949 41387 31535 18488 31860 11420 51500 51660 31435 1 1834057 1897057 7307 
641 7964 53628 51439 41397 31535 18480 31862 11420 51500 51660 31435 1 1834057 1897057 7307 
642 5454 56148 48929 41401 31535 18490 31852 11420 51500 51660 31435 1 1834057 1897057 7307 
643 2944 58668 46419 41391 31535 18500 31842 11420 51500 51660 31435 1 1834057 1897057 7307 
644 5454 59682 43909 41381 31535 18510 31832 11420 51500 51660 31435 1 1834057 1897057 7307 
645 7964 57182 41399 41371 31535 18520 31822 11420 51500 51660 31435 1 1834057 1897057 7307 
646 10474 54682 38889 41361 31535 18530 31812 11420 51500 51660 31435 1 1834057 1897057 7307 
647 12984 52182 36379 41351 31535 18540 31802 11420 51500 51660 31435 1 1834057 1897057 7307 
648 15494 49682 33869 41341 31535 18550 31792 11420 51500 51660 31435 1 1834057 1897057 7307 
649 18004 47172 31359 41331 31535 18560 31782 11420 51500 51660 31435 1 1834057 1897057 7307 
650 20514 44652 28849 41321 31535 18556 31792 11420 51500 51660 31435 1 1834057 1897057 7307 
651 23024 42132 26339 41329 31535 18546 31802 11420 51500 51660 31435 1 1834057 1897057 7307 
652 25534 39612 23829 41339 31535 18536 31812 11420 51500 51660 31435 1 1834057 1897057 7307 
653 25534 39612 23829 41339 31535 18536 31812 11420 51500 51660 31435 1 1834057 1897057 7307 
654 28044 37092 21319 41349 31535 18526 31822 11420 51500 51660 31435 1 1834057 1897057 7307 
655 30554 34572 18809 41359 31535 18516 31832 11420 51500 51660 31435 1 1834057 1897057 7307 
656 30554 34572 18809 41359 31535 18516 31832 11420 51500 51660 31435 1 1834057 1897057 7307 
657 33064 32052 16299 41369 31535 18506 31842 11420 51500 51660 31435 1 1834057 1897057 7307 
658 35574 29532 13789 41379 31535 18496 31852 11420 51500 51660 31435 1 1834057 1897057 7307 
659 38084 27014 11279 41389 31535 18486 31862 11420 51500 51660 31435 1 1834057 1897057 7307 
660 38084 27014 11279 41389 31535 18486 31862 11420 51500 51660 31435 1 1834057 1897057 7307 
661 40594 24514 8769 41399 31535 18482 31860 11420 51500 51660 31435 1 1834057 1897057 7307 
662 40594 24514 8769 41399 31535 18482 31860 11420 51500 51660 31435 1 1834057 1897057 7307 
663 43104 22014 6259 41399 31535 18492 31850 11420 51500 51660 31435 1 1834057 1897057 7307 
664 43104 22014 6259 41399 31535 18492 31850 11420 51500 51660 31435 1 1834057 1897057 7307 
665 45614 19514 3749 41389 31535 18502 31840 11420 51500 51660 31435 1 1834057 1897057 7307 
666 48124 17014 4753 41379 31535 18512 31830 11420 51500 51660 31435 1 1834057 1897057 7307 
667 50634 14514 7263 41369 31535 18522 31820 11420 51500 51660 31435 1 1834057 1897057 7307 
668 53144 12014 9773 41359 31535 18532 31810 11420 51500 51660 31435 1 1834057 1897057 7307 
669 53144 12014 9773 41359 31535 18532 31810 11420 51500 51660 31435 1 1834057 1897057 7307 
670 55654 9514 12283 41349 31535 18542 31800 11420 51500 51660 31435 1 1834057 1897057 7307 
671 55654 9514 12283 41349 31535 18542 31800 11420 51500 51660 31435 1 1834057 1897057 7307 
672 58164 7014 14793 41339 31535 18552 31790 11420 51500 51660 31435 1 1834057 1897057 7307 
673 58164 7014 14793 41339 31535 18552 31790 11420 51500 51660 31435 1 1834057 1897057 7307 
674 60172 4500 17303 41329 31535 18562 31784 11420 51500 51660 31435 1 1834057 1897057 7307 
675 57662 3988 19813 41321 31535 18554 31794 11420 51500 51660 31435 1 1834057 1897057 7307 
676 55152 6488 22323 41331 31535 18544 31804 11420 51500 51660 31435 1 1834057 1897057 7307 
677 55152 6488 22323 41331 31535 18544 31804 11420 51500 51660 31435 1 1834057 1897057 7307 
678 52642 8988 24833 41341 31535 18534 31814 11420 51500 51660 31435 1 1834057 1897057 7307 
679 50132 11488 27343 41351 31535 18524 31824 11420 51500 51660 31435 1 1834057 1897057 7307 
680 50132 11488 27343 41351 31535 18524 31824 11420 51500 51660 31435 1 1834057 1897057 7307 
681 47622 13988 29853 41361 31535 18514 31834 11420 51500 51660 31435 1 1834057 1897057 7307 
682 45112 16488 32363 41371 31535 18504 31844 11420 51500 51660 31435 1 1834057 1897057 7307 
683 42602 18988 34873 41381 31535 18494 31854 11420 51500 51660 31435 1 1834057 1897057 7307 
684 40092 21494 37383 41391 31535 18484 31864 11420 51500 51660 31435 1 1834057 1897057 7307 
685 40092 21494 37383 41391 31535 18484 31864 11420 51500 51660 31435 1 1834057 1897057 7307 
686 37582 24014 39893 41401 31535 18484 31858 11420 51500 51660 31435 1 1834057 1897057 7307 
687 35072 26534 42403 41397 31535 18494 31848 11420 51500 51660 31435 1 1834057 1897057 7307 
688 32562 29054 44913 41387 31535 18504 31838 11420 51500 51660 31435 1 1834057 1897057 7307 
689 30052 31574 47423 41377 31535 18514 31828 11420 51500 51660 31435 1 1834057 1897057 7307 
690 30052 31574 47423 41377 31535 18514 31828 11420 51500 51660 31435 1 1834057 1897057 7307 
691 27542 34094 49933 41367 31535 18524 31818 11420 51500 51660 31435 1 1834057 1897057 7307 
692 25032 36614 52443 41357 31535 18534 31808 11420 51500 51660 31435 1 1834057 1897057 7307 
693 25032 36614 52443 41357 31535 18534 31808 11420 51500 51660 31435 1 1834057 1897057 7307 
694 22522 39134 54953 41347 31535 18544 31798 11420 51500 51660 31435 1 1834057 1897057 7307 
695 20012 41654 57463 41337 31535 18554 31788 11420 51500 51660 31435 1 1834057 1897057 7307 
696 17502 44156 59973 41327 31535 18562 31786 11420 51500 51660 31435 1 1834057 1897057 7307 
697 17502 44156 59973 41327 31535 18562 31786 11420 51500 51660 31435 1 1834057 1897057 7307 
698 14992 46656 58467 41323 31535 18552 31796 11420 51500 51660 31435 1 1834057 1897057 7307 
699 14992 46656 58467 41323 31535 18552 31796 11420 51500 51660 31435 1 1834057 1897057 7307 
700 12482 46646 55957 38823 29025 18542 29296 11420 51500 51660 31435 1 1834057 1897057 7307 
701 9972 46636 53447 36323 26515 18532 26796 11420 51500 51660 31435 1 1834057 1897057 7307 
702 9972 46636 53447 36323 26515 18532 26796 11420 51500 51660 31435 1 1834057 1897057 7307 
703 7462 46626 50937 33823 24005 18522 24296 11420 51500 51660 31435 1 1834057 1897057 7307 
704 4952 46616 48427 31323 21495 18512 21796 11420 51500 51660 31435 1 1834057 1897057 7307 
705 3446 46606 45917 28823 18985 18502 19296 11420 51500 51660 31435 1 1834057 1897057 7307 
706 3446 46606 45917 28823 18985 18502 19296 11420 51500 51660 31435 1 1834057 1897057 7307 
707 5956 46596 43407 26323 16475 18492 16796 11420 51500 51660 31435 1 1834057 1897057 7307 
708 5956 46596 43407 26323 16475 18492 16796 11420 51500 51660 31435 1 1834057 1897057 7307 
709 8466 46596 40897 23823 13965 18482 14296 11420 51500 51660 31435 1 1834057 1897057 7307 
710 10976 46606 38387 21323 11455 18486 11776 11420 51500 51660 31435 1 1834057 1897057 7307 
711 13486 46616 35877 18805 8945 18496 9256 11420 51500 51660 31435 1 1834057 1897057 7307 
712 15996 46626 33367 16285 6435 18506 6736 11420 51500 51660 31435 1 1834057 1897057 7307 
713 15996 46626 33367 16285 6435 18506 6736 11420 51500 51660 31435 1 1834057 1897057 7307 
714 18506 46636 30857 13765 3925 18516 4216 11420 51500 51660 31435 1 1834057 1897057 7307 
715 21016 46646 28347 11245 4427 18526 4206 11420 51500 51660 31435 1 1834057 1897057 7307 
716 23526 46656 25837 8725 6937 18536 6706 11420 51500 51660 31435 1 1834057 1897057 7307 
717 23526 46656 25837 8725 6937 18536 6706 11420 51500 51660 31435 1 1834057 1897057 7307 
718 26036 46666 23327 6205 9447 18546 9206 11420 51500 51660 31435 1 1834057 1897057 7307 
719 26036 46666 23327 6205 9447 18546 9206 11420 51500 51660 31435 1 1834057 1897057 7307 
720 28546 46674 20817 3685 11957 18556 11706 11420 51500 51660 31435 1 1834057 1897057 7307 
721 31056 46664 18307 4679 14467 18560 14218 11420 51500 51660 31435 1 1834057 1897057 7307 
722 31056 46664 18307 4679 14467 18560 14218 11420 51500 51660 31435 1 1834057 1897057 7307 
723 33566 46654 15797 7189 16977 18550 16738 11420 51500 51660 31435 1 1834057 1897057 7307 
724 33566 46654 15797 7189 16977 18550 16738 11420 51500 51660 31435 1 1834057 1897057 7307 
725 36076 46644 13287 9709 19487 18540 19258 11420 51500 51660 31435 1 1834057 1897057 7307 
726 36076 46644 13287 9709 19487 18540 19258 11420 51500 51660 31435 1 1834057 1897057 7307 
727 38586 46634 10777 12229 21997 18530 21778 11420 51500 51660 31435 1 1834057 1897057 7307 
728 41096 46624 8267 14749 24507 18520 24298 11420 51500 51660 31435 1 1834057 1897057 7307 
729 43606 46614 5757 17269 27017 18510 26818 11420 51500 51660 31435 1 1834057 1897057 7307 
730 46116 46604 3247 19789 29527 18500 29338 11420 51500 51660 31435 1 1834057 1897057 7307 
731 48626 46594 5255 22309 32037 18490 31858 11420 51500 51660 31435 1 1834057 1897057 7307 
732 51136 46598 7765 24829 34547 18480 34374 11420 51500 51660 31435 1 1834057 1897057 7307 
733 53646 46608 10275 27347 37057 18488 36874 11420 51500 51660 31435 1 1834057 1897057 7307 
734 53646 46608 10275 27347 37057 18488 36874 11420 51500 51660 31435 1 1834057 1897057 7307 
735 56156 46618 12785 29847 39567 18498 39374 11420 51500 51660 31435 1 1834057 1897057 7307 
736 58666 46628 15295 32347 42077 18508 41874 11420 51500 51660 31435 1 1834057 1897057 7307 
737 58666 46628 15295 32347 42077 18508 41874 11420 51500 51660 31435 1 1834057 1897057 7307 
738 59670 46638 17805 34847 44587 18518 44374 11420 51500 51660 31435 1 1834057 1897057 7307 
739 57160 46648 20315 37347 47097 18528 46874 11420 51500 51660 31435 1 1834057 1897057 7307 
740 54650 46658 22825 39847 49607 18538 49374 11420 51500 51660 31435 1 1834057 1897057 7307 
741 52140 46668 25335 42347 52117 18548 51874 11420 51500 51660 31435 1 1834057 1897057 7307 
742 49630 46672 27845 44847 54627 18558 54374 11420 51500 51660 31435 1 1834057 1897057 7307 
743 49630 46672 27845 44847 54627 18558 54374 11420 51500 51660 31435 1 1834057 1897057 7307 
744 47120 46662 30355 47347 57137 18558 56890 11420 51500 51660 31435 1 1834057 1897057 7307 
745 47120 46662 30355 47347 57137 18558 56890 11420 51500 51660 31435 1 1834057 1897057 7307 
746 44610 46652 32865 49861 59647 18548 59410 11420 51500 51660 31435 1 1834057 1897057 7307 
747 42100 46642 35375 52381 58643 18538 58918 11420 51500 51660 31435 1 1834057 1897057 7307 
748 42100 46642 35375 52381 58643 18538 58918 11420 51500 51660 31435 1 1834057 1897057 7307 
749 39590 46632 37885 54901 56133 18528 56418 11420 51500 51660 31435 1 1834057 1897057 7307 
750 37080 46622 40395 57421 53623 18518 53918 11420 51500 51660 31435 1 1834057 1897057 7307 
751 34570 46612 42905 59941 51113 18508 51418 11420 51500 51660 31435 1 1834057 1897057 7307 
752 32060 46602 45415 58445 48603 18498 48918 11420 51500 51660 31435 1 1834057 1897057 7307 
753 32060 46602 45415 58445 48603 18498 48918 11420 51500 51660 31435 1 1834057 1897057 7307 
754 29550 46592 47925 55945 46093 18488 46418 11420 51500 51660 31435 1 1834057 1897057 7307 
755 27040 46600 50435 53445 43583 18480 43910 11420 51500 51660 31435 1 1834057 1897057 7307 
756 24530 46610 52945 50939 41073 18490 41390 11420 51500 51660 31435 1 1834057 1897057 7307 
757 24530 46610 52945 50939 41073 18490 41390 11420 51500 51660 31435 1 1834057 1897057 7307 
758 22020 46620 55455 48419 38563 18500 38870 11420 51500 51660 31435 1 1834057 1897057 7307 
759 19510 46630 57965 45899 36053 18510 36350 11420 51500 51660 31435 1 1834057 1897057 7307 
760 19510 46630 57965 45899 36053 18510 36350 11420 51500 51660 31435 1 1834057 1897057 7307 
761 17000 46640 60475 43379 33543 18520 33830 11420 51500 51660 31435 1 1834057 1897057 7307 
762 14490 46650 57965 40859 31033 18530 31310 11420 51500 51660 31435 1 1834057 1897057 7307 
763 11980 46660 55455 38339 28523 18540 28790 11420 51500 51660 31435 1 1834057 1897057 7307 
764 9470 46670 52945 35819 26013 18550 26270 11420 51500 51660 31435 1 1834057 1897057 7307 
765 6960 46670 50435 33299 23503 18560 23750 11420 51500 51660 31435 1 1834057 1897057 7307 
766 4450 46660 47925 30779 20993 18556 21250 11420 51500 51660 31435 1 1834057 1897057 7307 
767 3948 46650 45415 28277 18483 18546 18750 11420 51500 51660 31435 1 1834057 1897057 7307 
768 3948 46650 45415 28277 18483 18546 18750 11420 51500 51660 31435 1 1834057 1897057 7307 
769 6458 46640 42905 25777 15973 18536 16250 11420 51500 51660 31435 1 1834057 1897057 7307 
770 8968 46630 40395 23277 13463 18526 13750 11420 51500 51660 31435 1 1834057 1897057 7307 
771 8968 46630 40395 23277 13463 18526 13750 11420 51500 51660 31435 1 1834057 1897057 7307 
772 11478 46620 37885 20777 10953 18516 11250 11420 51500 51660 31435 1 1834057 1897057 7307 
773 13988 46610 35375 18277 8443 18506 8750 11420 51500 51660 31435 1 1834057 1897057 7307 
774 16498 46600 32865 15777 5933 18496 6250 11420 51500 51660 31435 1 1834057 1897057 7307 
775 19008 46592 30355 13277 3423 18486 3750 11420 51500 51660 31435 1 1834057 1897057 7307 
776 19008 46592 30355 13277 3423 18486 3750 11420 51500 51660 31435 1 1834057 1897057 7307 
777 21518 46602 27845 10777 4929 18482 4752 11420 51500 51660 31435 1 1834057 1897057 7307 
778 21518 46602 27845 10777 4929 18482 4752 11420 51500 51660 31435 1 1834057 1897057 7307 
779 24028 46612 25335 8267 7439 18492 7252 11420 51500 51660 31435 1 1834057 1897057 7307 
780 26538 46622 22825 5747 9949 18502 9752 11420 51500 51660 31435 1 1834057 1897057 7307 
781 29048 46632 20315 3227 12459 18512 12252 11420 51500 51660 31435 1 1834057 1897057 7307 
782 29048 46632 20315 3227 12459 18512 12252 11420 51500 51660 31435 1 1834057 1897057 7307 
783 31558 46642 17805 5225 14969 18522 14752 11420 51500 51660 31435 1 1834057 1897057 7307 
784 34068 46652 15295 7725 17479 18532 17252 11420 51500 51660 31435 1 1834057 1897057 7307 
